,market,rank,name,artists,artists_followers,id,album,release_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,end_of_fade_in,start_of_fade_out,sections_number,segments_number
899,PL,50,Małomiasteczkowy,['Dawid Podsiadło'],[1825206],77vLpSAMNzeYL4EBeZxWqI,Małomiasteczkowy,2018-10-19,63,0.0131,0.573,203253,0.833,0.000126,0.791,-8.18,0.0469,167.977,0.451,0.09868,203.25333,6,869
900,PT,1,Conexões de Máfia (feat. Rich The Kid),"['Matuê', 'Rich The Kid']","[8089944, 3040242]",3ktTWpYdXrYApH54cBo4Ap,Conexões de Máfia (feat. Rich The Kid),2023-04-30,72,0.393,0.771,221538,0.577,0.0,0.256,-6.944,0.0461,116.96,0.691,0.0,204.78839,12,873
901,PT,2,Como Tu (feat. Ivandro),"['Bárbara Bandeira', 'Ivandro']","[238651, 113261]",5BGdBH8MsaHCgfr4TMpRin,Como Tu (feat. Ivandro),2022-09-09,67,0.665,0.562,207874,0.671,5.86e-06,0.4,-8.672,0.437,187.57,0.43,0.0,203.39519,9,892
902,PT,3,Chakras,"['Ivandro', 'Julinho Ksd']","[113261, 154384]",3dbWR5RYjRmbtY6QIGNUs4,Chakras,2023-04-28,53,0.72,0.761,196385,0.786,0.000944,0.122,-7.687,0.142,99.993,0.502,0.0,190.80417,9,913
903,PT,4,Coração de Gelo,['WIU'],[856212],7nFvKgVumc9FcU97zGjjei,Manual de Como Amar Errado,2022-11-29,85,0.124,0.732,168000,0.671,0.0,0.128,-4.276,0.082,159.907,0.836,0.0,157.62866,8,678
904,PT,5,Bença,['Juliette'],[265771],3IyHot1hbizbIjvCkRrLHT,Juliette,2021-09-03,59,0.225,0.639,147811,0.427,0.0,0.237,-10.911,0.0297,156.004,0.637,0.0,137.12544,9,531
905,PT,6,Nosso Quadro,"['AgroPlay', 'Ana Castela']","[72118, 1328045]",4uqJelb9THHmJ3OCohg4ZJ,Nosso Quadro,2023-02-02,82,0.338,0.691,173698,0.708,0.0,0.311,-4.821,0.195,160.018,0.602,0.1049,167.90349,8,759
906,PT,7,Planeta,"['Bispo', 'Bárbara Tinoco']","[225014, 147266]",0r1WiGIHk8ys95AvbqCbwW,Planeta,2023-03-24,64,0.768,0.837,167013,0.435,2.4e-05,0.105,-9.14,0.398,75.008,0.376,0.09828,167.0126,7,619
907,PT,8,,[''],[1931033],5smr3wYPodiv8ogWy0DE6J,Lovezinho,2022-07-28,0,0.295,0.824,166875,0.587,3.19e-06,0.121,-2.264,0.0392,127.98,0.605,0.0,164.55981,7,664
908,PT,9,CASA,"['D.A.M.A', 'Buba Espinho']","[282478, 4006]",3hUk7wHp5Ruas0FLLVW69c,CASA,2022-11-25,65,0.698,0.459,208485,0.463,0.0,0.649,-8.05,0.111,148.284,0.351,2.53098,194.19429,6,643
909,PT,10,Lua,['Ivandro'],[113261],7BELSQR2lAJLELaKvVkct3,Lua,2022-02-18,65,0.843,0.629,192632,0.348,0.000107,0.117,-10.154,0.0854,152.088,0.35,0.0,186.57814,10,701
910,PT,11,TA TUDO BEM,['T-Rex'],[180606],15ERxM3x0D2HzqdhPxsbd2,COR D'ÁGUA,2023-01-20,64,0.125,0.83,272637,0.39,2.13e-06,0.0832,-6.183,0.428,169.91,0.107,0.0,248.44771,6,1085
911,PT,12,BESO,"['ROSALÍA', 'Rauw Alejandro']","[7184998, 16576888]",609E1JCInJncactoMmkDon,RR,2023-03-24,96,0.736,0.768,194543,0.644,0.000837,0.173,-6.671,0.136,95.05,0.53,0.24413,189.59093,10,837
912,PT,13,Sem Aliança no Dedo,"['MC Xenon', 'Os Gemeos da Putaria']","[26929, 5560]",22sAwsBH0NoNJXnrBenQuO,Sem Aliança no Dedo,2022-12-23,85,0.732,0.532,120461,0.355,0.0,0.105,-6.632,0.332,82.713,0.399,0.0,113.15084,5,414
913,PT,14,MINHA CURA,"['MC Cabelinho', 'Ajaxx', 'Galdino']","[3247098, 8369, 289]",3YQvZNmRc2y1hgdvustkce,LITTLE LOVE,2022-12-20,78,0.831,0.656,154694,0.393,0.0,0.176,-8.503,0.0469,134.73,0.817,0.06943,141.79846,8,566
914,PT,15,Flowers,['Miley Cyrus'],[20556985],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,90,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
915,PT,16,La Bachata,['Manuel Turizo'],[12032376],3tt9i3Hhzq84dPS8H7iSiJ,2000,2023-03-17,85,0.583,0.835,162638,0.679,1.98e-06,0.218,-5.329,0.0364,124.98,0.85,0.33664,149.3101,7,663
916,PT,17,A Nossa Dança,['Calema'],[517612],0xKBEEJwpjaLn1QhCdyKcf,A Nossa Dança,2023-04-06,62,0.249,0.663,182500,0.688,0.0,0.302,-6.777,0.211,97.932,0.579,0.0,182.5,6,810
917,PT,18,Luz do Luar,"['Mc Tato', 'DJ Ak beats']","[123119, 752]",6eNRGL6Nkdg7RhJtmbcl0j,Luz do Luar,2022-06-14,82,0.437,0.627,184615,0.754,0.0,0.0963,-2.505,0.0298,130.128,0.786,0.0,176.76772,10,687
918,PT,19,"Quevedo: Bzrp Music Sessions, Vol. 52","['Bizarrap', 'Quevedo']","[10456958, 1763799]",2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,93,0.0125,0.621,198938,0.782,0.033,0.23,-5.548,0.044,128.033,0.55,0.0,192.98685,9,780
919,PT,20,Chamada não Atendida,['Bárbara Tinoco'],[147266],0qOdDzi89OD7CBnCivfHEf,Bichinho,2023-04-21,48,0.851,0.578,207173,0.34,1.31e-05,0.137,-9.09,0.0758,86.506,0.152,0.34222,197.83401,10,702
920,PT,21,Creepin' (with The Weeknd & 21 Savage),"['Metro Boomin', 'The Weeknd', '21 Savage']","[4190667, 63977398, 13541169]",2dHHgzDwk4BJdRwy9uXhTO,HEROES & VILLAINS,2022-12-02,96,0.417,0.715,221520,0.62,0.0,0.0822,-6.005,0.0484,97.95,0.172,0.0,213.32172,11,903
921,PT,22,I'm Sorry,"['Mizzy Miles', 'Ivandro', 'Piruka']","[13029, 113261, 481116]",3aml52yDe6ff32XOgZQ0Cb,I'm Sorry,2022-11-18,61,0.187,0.616,202281,0.68,0.0,0.146,-5.726,0.164,126.485,0.237,0.09415,202.28087,12,965
922,PT,23,Maria Joana,"['Nuno Ribeiro', 'Calema', 'Mariza']","[28883, 517612, 272643]",4yY22pTpZ7qqOEGUtbE6D4,Maria Joana,2023-04-14,59,0.15,0.489,227807,0.807,0.0,0.436,-7.75,0.0712,93.417,0.464,2.05497,225.06522,8,917
923,PT,24,Felina,"['WIU', 'MC Ryan SP']","[856212, 2533118]",2orGm2E68ODFYOURjaES62,Felina,2022-09-22,82,0.385,0.585,225882,0.662,0.0,0.0966,-4.235,0.351,169.239,0.533,0.0,218.076,12,932
924,PT,25,Papin,"['MC Kevin o Chris', 'MC Caja']","[2959356, 3172]",3khLpwuyIjEOw8vfJ1oUIT,Tamborzão Raiz,2022-11-04,73,0.491,0.727,122667,0.786,1.52e-05,0.145,-5.755,0.291,134.571,0.682,0.0,114.54404,5,631
925,PT,26,Minha Terra,"['Supa Squad', 'Mariza', 'Apollo G']","[33795, 272643, 96218]",2EtBqr037rsEcUHlaSTcT6,Minha Terra,2023-03-10,63,0.0784,0.441,259129,0.833,1.95e-06,0.0619,-7.674,0.16,135.71,0.399,0.0,248.63347,17,1247
926,PT,27,Love Again,['Richie Campbell'],[235005],4G3SXR53RWS5hplFJ53jbA,Heartbreak & Other Stories,2023-03-17,55,0.358,0.792,208068,0.649,1.54e-05,0.114,-8.795,0.12,96.962,0.392,0.30748,198.61188,8,904
927,PT,28,Calm Down (with Selena Gomez),"['Rema', 'Selena Gomez']","[2264516, 41949479]",1s7oOCT8vauUh01PbJD6ps,Rave & Roses Ultra,2023-04-27,59,0.429,0.799,239318,0.802,0.00128,0.171,-5.196,0.0371,107.008,0.811,0.0,231.09079,10,1047
928,PT,29,Daylight,['David Kushner'],[816838],1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,94,0.83,0.508,212954,0.43,0.000441,0.093,-9.475,0.0335,130.09,0.324,2.322,187.57079,8,576
929,PT,30,Where U @,['Slow J'],[129467],5KX1zLcBZ5bv8iA1odyonT,Where U @,2023-01-27,61,0.472,0.874,142727,0.545,0.00929,0.2,-7.067,0.209,103.001,0.624,0.0,138.12971,7,636
930,PT,31,Evoque Prata,"['MC MENOR HR', 'MC MENOR SG', 'DJ ESCOBAR']","[38204, 5278, 19860]",0bBwi6ddYeTv5fXgHAdfiH,Evoque Prata,2022-09-09,80,0.306,0.872,107077,0.519,0.0,0.276,-4.467,0.244,86.768,0.52,0.0,102.77732,7,446
931,PT,32,Roça Em Mim,"['Zé Felipe', 'Ana Castela', 'Luan Pereira']","[4371486, 1328045, 415785]",2hkwwmmLC90T8BQ7t3xufq,Roça Em Mim,2022-11-17,82,0.222,0.846,158171,0.81,0.0,0.139,-3.332,0.0867,135.074,0.762,0.48181,154.80164,8,691
932,PT,33,As It Was,['Harry Styles'],[27279029],4Dvkj6JhhA12EX05fT7y2e,Harry's House,2022-05-20,92,0.342,0.52,167303,0.731,0.00101,0.311,-5.338,0.0557,173.93,0.662,0.19714,159.7533,7,683
933,PT,34,DAKAR,['ProfJam'],[167325],63q6I2XT4bhSaauCQWOYM1,DAKAR,2023-04-28,49,0.239,0.754,224653,0.606,0.00768,0.131,-5.719,0.205,104.06,0.467,0.16807,217.52454,10,977
934,PT,35,Zona De Perigo,['Leo Santana'],[1849762],1jHgfC8T5KxUyC5Ldw6lk9,Zona De Perigo,2022-12-08,84,0.748,0.805,142152,0.767,1.66e-05,0.35,-5.612,0.0349,135.06,0.97,0.42413,137.10803,9,598
935,PT,36,ROSAS,"['Kappa Jotta', 'MUN']","[103435, 343]",0elz4WC9ZtAOzqP4fgt8T5,ROSAS,2022-05-11,61,0.859,0.8,177273,0.341,0.0,0.144,-9.329,0.0923,87.915,0.751,0.0,172.94221,8,739
936,PT,37,Minha Vida é um Filme,['Teto'],[2576311],0FBV7lozkqCSuV2q24n43x,Minha Vida é um Filme,2023-04-01,76,0.154,0.855,186667,0.75,9.12e-06,0.312,-5.392,0.0676,99.001,0.59,0.0,182.62494,10,774
937,PT,38,"Shakira: Bzrp Music Sessions, Vol. 53","['Bizarrap', 'Shakira']","[10456958, 28761658]",4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,95,0.274,0.778,218289,0.632,0.0,0.0915,-5.6,0.0493,122.104,0.498,0.42136,208.12045,12,818
938,PT,39,Kill Bill,['SZA'],[12264179],1Qrg8KqiBpW07V7PNxwwwL,SOS,2022-12-08,94,0.0521,0.644,153947,0.735,0.144,0.161,-5.747,0.0391,88.98,0.418,3.06503,150.1054,5,571
939,PT,40,Heartless,['Richie Campbell'],[235005],1q4F4KfUNY4nDkuHDVLQya,Heartbreak & Other Stories,2023-03-17,61,0.292,0.786,164707,0.563,0.0,0.11,-7.807,0.229,119.975,0.269,0.2961,156.06712,7,677
940,PT,41,FOGO E GASOLINA,"['MC Cabelinho', 'Cyclope Beatz', 'Red', 'meLLo']","[3247098, 485, 84, 682]",52EYWdjiulHaehpexuowyh,LITTLE LOVE,2022-12-20,80,0.184,0.531,181768,0.629,0.0,0.134,-6.378,0.108,141.562,0.508,0.06385,175.04942,10,844
941,PT,42,Vida Chique,"['Veigh', 'Nick Nash', 'Wylo', 'Nagalli', 'Supernova Ent', 'Kaash Paige']","[476529, 95, 23, 12765, 4381, 343529]",5ffDENIdtByAZxHpuuj9li,Dos Prédios,2022-11-18,81,0.557,0.597,210545,0.461,0.0,0.249,-6.686,0.389,106.609,0.553,0.0,208.25397,12,919
942,PT,43,Bandido Não Dança,"['Mc Paiva ZS', 'Gabb MC', 'Dj Aladin GDB', 'Love Funk']","[2124466, 173701, 9026, 178874]",5WGTBzRLbjj0Sm3Br8X1rI,Bandido Não Dança,2022-12-27,81,0.326,0.585,126462,0.465,0.0,0.0714,-7.0,0.119,85.672,0.512,0.0,121.58549,5,543
943,PT,44,EUROPA (feat. Gson),"['Mizzy Miles', 'Deejay Telio', 'Teto', 'Gson']","[13029, 195295, 2576311, 47234]",5bBQI31u2eqXJE5OyP4hxq,EUROPA (feat. Gson),2022-06-01,61,0.0701,0.794,216800,0.619,0.0,0.164,-5.636,0.0991,98.05,0.183,0.08975,214.19827,12,993
944,PT,45,Por Enquanto,['Plutonio'],[335293],5fjD0vHh9XRL6b657FWe9C,Por Enquanto,2022-06-30,59,0.492,0.696,142342,0.708,0.000726,0.101,-6.815,0.0666,97.907,0.699,0.3015,135.96445,7,596
945,PT,46,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']","[25928589, 8169575]",4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),2022-08-26,94,0.00383,0.561,175238,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,0.304,0.07478,163.43945,8,722
946,PT,47,Tití Me Preguntó,['Bad Bunny'],[68417868],1IHWl5LamUGEuP4ozKQSXZ,Un Verano Sin Ti,2022-05-06,90,0.0993,0.65,243717,0.715,0.000291,0.126,-5.198,0.253,106.672,0.187,0.0,237.3834,12,1071
947,PT,48,UH LA LA LA,"['LON3R JOHNY', 'Plutonio']","[50965, 335293]",7zogy2wgR1sOBYLx9ouhcq,ANTI$$OCIAL,2023-04-01,59,0.104,0.855,180300,0.551,0.192,0.382,-7.655,0.153,119.979,0.547,0.29601,175.10168,5,844
948,PT,49,Another Love,['Tom Odell'],[3088896],7jtQIBanIiJOMS6RyCx6jZ,Long Way Down,2013-06-17,64,0.717,0.442,244360,0.538,2.95e-05,0.09,-8.55,0.0451,122.758,0.139,0.27991,229.41315,8,742
949,PT,50,Die For You (with Ariana Grande) - Remix,"['The Weeknd', 'Ariana Grande']","[63977398, 89984537]",4W4fNrZYkobj539TOWsLO2,Starboy (Deluxe),2023-03-14,87,0.227,0.575,232857,0.5,0.0,0.335,-7.594,0.0707,67.033,0.506,0.0,228.04317,7,797
950,RO,1,MALA,"['6ix9ine', 'Anuel AA']","[6844850, 28654873]",4epHhc2lvhFYzMlKA23O3G,DUMMY BOY,2018,79,0.689,0.72,206550,0.825,0.0,0.103,-3.627,0.0424,100.008,0.789,0.14839,199.73224,11,815
951,RO,2,Emirate,"['Tzanca Uraganu', 'Manele Mentolate']","[760962, 6225]",65uHYuqIZqueZNG6DbpSJi,Emirate,2023-03-24,59,0.0667,0.752,129000,0.88,9.34e-05,0.309,-4.033,0.248,160.046,0.854,0.0,123.80299,6,601
952,RO,3,"Lalele mentolate - From ""Romina VTM"" The Movie","['Iuly Neamtu', 'Manele Mentolate']","[146925, 6225]",7jOlpikiyyYEpPGeJQdcnM,"Lalele mentolate (From ""Romina VTM"" The Movie)",2022-12-23,61,0.649,0.844,135146,0.759,0.0074,0.131,-4.529,0.0739,103.045,0.713,0.0,129.42802,6,659
953,RO,4,"La tine și la bani - From ""Romina VTM"" The Movie","['rares', 'Bogdan DLP']","[17992, 284321]",2BsJFgVnk4FYTyzyovwQ5A,"La tine și la bani (From ""Romina VTM"" The Movie)",2022-12-09,60,0.359,0.644,145618,0.696,0.0,0.0871,-5.116,0.158,177.773,0.65,0.0,140.42848,8,668
954,RO,5,Timeout,['Ian'],[371562],09Ylu166NCvXW8ZY4lA39W,Slayer,2019-06-21,58,0.266,0.88,76460,0.797,0.0444,0.0714,-6.104,0.0344,112.898,0.332,2.82703,71.24463,4,334
955,RO,6,"Trotinete - From ""Romina VTM"" The Movie","['Tzanca Uraganu', 'Manele Mentolate']","[760962, 6225]",1cr9iS5IDEcrxNrRszr6wr,"Trotinete (From ""Romina VTM"" The Movie)",2022-11-23,61,0.344,0.867,169412,0.933,3.83e-05,0.094,-4.064,0.0731,170.071,0.9,0.0,161.61668,9,796
956,RO,7,Skinny,"['Jador', 'Manele Mentolate']","[333462, 6225]",0PrEHlFBgEsAxwJ3oKgxX3,Skinny,2023-01-27,59,0.39,0.757,166765,0.8,0.0,0.079,-2.521,0.132,170.068,0.896,0.15093,163.2711,10,767
957,RO,8,Havana,['Tzanca Uraganu'],[760962],4i9Ul89UPf5YPppdOspCH6,Havana,2022-07-21,60,0.349,0.895,165882,0.578,0.000556,0.125,-4.895,0.081,135.965,0.515,0.0,160.06676,8,705
958,RO,9,Colegi de apartament,"['Vescan', 'Eva Timush']","[122687, 1429]",3NP3h1rnq4cksYTAhLrmx0,Colegi de apartament,2023-03-06,58,0.539,0.69,237706,0.703,0.000369,0.177,-5.876,0.164,170.006,0.486,0.35438,231.23592,14,1020
959,RO,10,Terorist,"['AlbertNbn', 'RUL']","[214196, 13]",043xuu25Tey8erikkqAoIT,Born 2 Shine,2023-02-03,57,0.144,0.876,158298,0.83,0.000318,0.0636,-5.278,0.163,93.98,0.351,0.0,147.98659,9,743
960,RO,11,Dau în ei ca-n aparate,"['Alex Velea', 'Dani Mocanu', 'Manele Mentolate']","[161358, 287132, 6225]",0OTJA25ZML2VwZA1AFt7Gv,Dau în ei ca-n aparate,2023-04-05,57,0.0879,0.874,162508,0.815,1.94e-06,0.0917,-4.358,0.155,95.953,0.484,0.58621,158.9638,9,857
961,RO,12,Doja,['Central Cee'],[2964477],3LtpKP5abr2qqjunvjlX5i,Doja,2022-07-21,86,0.38,0.911,97393,0.573,0.0,0.403,-7.43,0.288,140.04,0.972,0.12744,90.51719,4,459
962,RO,13,BULIBA$HA,['RAVA'],[259753],7q7KhsazHZG8EM8Qt08YmO,BULIBA$HA,2021-12-24,56,0.67,0.698,97391,0.713,0.00621,0.365,-5.743,0.144,138.252,0.499,0.0,97.39129,5,382
963,RO,14,Lololo,['Delia'],[365306],7Kc7iJU1ZPjna0890AX8J7,Lololo,2023-03-25,56,0.0307,0.811,132604,0.519,3.02e-05,0.0447,-5.813,0.131,144.99,0.698,0.60376,130.16525,7,549
964,RO,15,Libera,"['Bogdan DLP', 'Mgk666']","[284321, 209609]",4j8mVMGhUkL2mCZnebKSPL,Libera,2023-04-08,52,0.0247,0.687,171429,0.721,0.0,0.564,-6.73,0.0844,139.976,0.635,0.0,161.47737,8,819
965,RO,16,SLUT ME OUT,['NLE Choppa'],[6101233],0WoVfPjxsf9MTvPt9ptqeE,Cottonwood 2,2023-04-14,71,0.117,0.938,123673,0.606,0.0,0.528,-6.396,0.419,121.108,0.706,0.37179,118.54948,6,501
966,RO,17,SEMAKA,"['4 226', 'RAVA', 'Macanache', 'Ravisval', 'Armin']","[18327, 259753, 77224, 6077, 30]",54AaoVuA8xhAiiOq56cbd5,SEMAKA,2023-04-21,51,0.0707,0.843,220000,0.526,0.0,0.0775,-6.775,0.096,124.123,0.183,0.0,215.8411,6,921
967,RO,18,Alo baza baza,['Tzanca Uraganu'],[760962],1KDSdCDKLSVJNREpp7OICq,Alo baza baza,2023-02-11,58,0.0789,0.861,173174,0.669,0.00109,0.078,-8.798,0.426,74.99,0.892,0.0,173.17442,8,798
968,RO,19,IN LIPSA TA,"['RAVA', 'Iustin']","[259753, 151]",60sy8u1IoawaNCSKG0g7t9,BULIBA$HA (Deluxe),2022-03-11,56,0.183,0.662,192000,0.615,0.0,0.169,-6.322,0.0338,149.974,0.429,0.0,188.55183,6,733
969,RO,20,E,['Ian'],[371562],1AjiCgTkzq2QeGw8G3gBRR,E,2023-03-21,58,0.123,0.8,167853,0.534,0.0,0.114,-7.327,0.079,162.952,0.697,0.37116,153.05434,5,787
970,RO,21,Seara De Seara,"['Stefan Costea', 'Alex Bittman', 'Pitariu George']","[15852, 5574, 188]",5QfTd25qZ0lCIUC4zMWWUq,Miss Dior,2022-05-21,54,0.332,0.747,173913,0.401,1.69e-06,0.112,-6.246,0.0374,118.727,0.226,0.0,169.13995,8,637
971,RO,22,Sânge pe pat și pe podea,"['Petre Stefan', 'Bvcovia']","[111627, 276195]",0AFTEC66MiVSaRN0AobM2n,Centaur,2022-11-25,55,0.628,0.683,169542,0.643,0.0,0.0807,-8.196,0.046,117.99,0.365,0.09859,164.04898,8,568
972,RO,23,Ebal - From “Romina VTM” The Movie,"['Bogdan DLP', 'Alex Velea']","[284321, 161358]",4vc40DbwS0XjindGtlZkwq,Ebal (From “Romina VTM” The Movie),2022-11-26,56,0.179,0.911,148238,0.743,0.000326,0.108,-5.262,0.177,144.057,0.772,0.72553,142.8898,7,629
973,RO,24,La san,['Ian'],[371562],4XLLdFJdwmvdtkwQuXAFut,La san,2022-04-12,56,0.0474,0.821,207435,0.682,0.000134,0.11,-9.65,0.0644,94.014,0.632,0.0,203.56934,10,1075
974,RO,25,Test Drive,"['Iuly Neamtu', 'Manele Mentolate']","[146925, 6225]",1b8wUmTTj17WAEHlu9UFsl,Test Drive,2022-09-19,58,0.161,0.702,150957,0.822,0.000584,0.208,-5.253,0.293,188.21,0.776,0.31923,146.78494,7,739
975,RO,26,CONTACT FATAL 2,['M.G.L.'],[73942],5h1Zucrq9PfrPdMBryoTW5,CONTACT FATAL 2,2022-07-22,54,0.237,0.804,145846,0.702,0.0,0.252,-6.583,0.0821,130.075,0.546,0.0,137.03838,6,603
976,RO,27,Urgențe,['Ian'],[371562],5jjPoxrz3NRainOx1DtAPv,Voodoo,2022-02-20,56,0.00218,0.812,200179,0.766,9e-06,0.137,-6.631,0.0797,155.977,0.433,0.16254,194.73994,9,910
977,RO,28,Lasa-ma Sa Te...,"['Connect-R', 'Raluka']","[136902, 69956]",5H0LWXNKJAaSnlPwDN4OeC,Lasa-ma Sa Te...,2023-03-03,57,0.203,0.855,207458,0.715,0.0006,0.0845,-6.02,0.0628,118.044,0.613,0.16848,204.55038,10,1038
978,RO,29,SHOTGUN,"['RAVA', 'M.G.L.']","[259753, 73942]",0EIUssA2gv881GM16RzSQy,SHOTGUN,2023-01-27,55,0.0524,0.873,166286,0.539,0.000867,0.0955,-8.138,0.0972,87.502,0.784,0.0,163.39302,8,805
979,RO,30,Marseille,"['M.G.L.', 'Beach, Please!']","[73942, 75919]",3qGj892J75Dt8p7m0YOltm,Marseille,2023-04-10,51,0.0638,0.88,172444,0.681,7.7e-06,0.0575,-5.368,0.171,134.981,0.642,0.0,169.7785,6,741
980,RO,31,Lumea asta,['Ian'],[371562],1YvYEbR7ITXJ0Msk4ORZxY,Voodoo,2022-02-20,55,0.0141,0.866,166788,0.561,5.79e-05,0.1,-7.92,0.119,134.932,0.646,2.03175,154.761,5,673
981,RO,32,Fata cu paharul,"['Iuly Neamtu', 'Manele Mentolate']","[146925, 6225]",26i4jKBlWSrlzpiB9V9gDB,Fata cu paharul,2022-03-04,56,0.0665,0.705,142166,0.616,0.0,0.12,-4.603,0.21,171.956,0.413,0.0,138.64635,9,637
982,RO,33,LET GO,['Central Cee'],[2964477],3zkyus0njMCL6phZmNNEeN,LET GO,2022-12-15,87,0.859,0.735,175890,0.449,0.0,0.213,-9.933,0.383,146.016,0.514,0.35941,171.79283,9,721
983,RO,34,Antalya,"['Costel Biju', 'Manele Mentolate']","[109031, 6225]",3ELepxj3JfSWBMcAacT8d8,Antalya,2022-03-04,56,0.034,0.759,121263,0.594,0.0,0.105,-7.532,0.0484,95.053,0.575,0.0,115.74567,7,519
984,RO,35,La nevedere,['Andia'],[54328],2Eh3mKeLBrmiyAQUOLI0bW,La nevedere,2022-11-04,56,0.546,0.554,190801,0.632,9.29e-05,0.151,-6.054,0.0352,156.123,0.306,0.0,184.99918,8,736
985,RO,36,În golul tău,"['The Motans', 'RAVA']","[359509, 259753]",4aozcUwwPK4A8cfRti0mhI,Midnight Gems,2023-01-12,53,0.172,0.624,156735,0.488,2.51e-06,0.169,-8.275,0.034,97.998,0.269,0.0,148.56706,7,579
986,RO,37,Creepin' (with The Weeknd & 21 Savage),"['Metro Boomin', 'The Weeknd', '21 Savage']","[4190667, 63977398, 13541169]",2dHHgzDwk4BJdRwy9uXhTO,HEROES & VILLAINS,2022-12-02,96,0.417,0.715,221520,0.62,0.0,0.0822,-6.005,0.0484,97.95,0.172,0.0,213.32172,11,903
987,RO,38,Lipsa Ta,"['Stefan Costea', 'Calinacho', 'Simiz', 'Pitariu George']","[15852, 31694, 1355, 188]",2Vvb9PCb8Sg6nwjvzb0Kwo,Miss Dior,2022-05-21,54,0.594,0.722,196535,0.518,0.0,0.116,-8.909,0.0911,126.905,0.483,0.0,182.51465,10,661
988,RO,39,Starboy,"['The Weeknd', 'Daft Punk']","[63977398, 9372078]",7MXVkk9YMctZqd1Srtv4MB,Starboy,2016-11-25,93,0.141,0.679,230453,0.587,6.35e-06,0.137,-7.015,0.276,186.003,0.486,2.85025,221.72736,10,1097
989,RO,40,Flowers,['Miley Cyrus'],[20556985],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,90,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
990,RO,41,BUGATTI,['Aerozen'],[80294],4ZIUTq57n9YpRCIl5WLM0i,BUGATTI,2022-11-18,54,0.000229,0.654,160552,0.79,0.0,0.311,-6.119,0.0448,144.916,0.499,0.0,158.14531,6,675
991,RO,42,Cenusa,['Roxen'],[55251],0VzCmjWaXVXBTDwlf7bdyS,Cenusa,2023-04-12,51,0.22,0.816,209122,0.583,1.83e-05,0.119,-6.724,0.0853,99.997,0.405,0.0698,203.25008,9,840
992,RO,43,RĂMAS BUN & KATAPULTA,"['RAVA', 'Beach, Please!']","[259753, 75919]",3id20FwrVRUnH1jX86SWfr,RĂMAS BUN & KATAPULTA,2023-04-26,46,0.149,0.652,213818,0.823,0.00556,0.271,-6.167,0.107,165.014,0.185,0.0,210.49469,12,938
993,RO,44,Banii,"['Tzanca Uraganu', 'Manele Mentolate']","[760962, 6225]",7l1amnUcwOBdJQtLEmMKNi,Banii,2021-07-23,58,0.101,0.882,136875,0.767,0.0,0.083,-4.598,0.199,160.034,0.902,0.36544,131.61652,6,657
994,RO,45,SWAG & CASH,"['Petre Stefan', 'AlbertNbn', 'Beach, Please!']","[111627, 214196, 75919]",51A6ZoY6MPDL64kkKr1JLW,SWAG & CASH,2023-03-10,52,0.388,0.819,139128,0.563,0.0,0.245,-4.271,0.374,137.897,0.259,0.60925,135.55229,7,662
995,RO,46,Ai fost (cu Mario Fresh),"['Alina Eremia', 'Mario Fresh']","[174375, 101771]",4MyHuRtOyiKMrmd3lUlLpg,Ai fost (cu Mario Fresh),2023-01-24,56,0.326,0.688,197647,0.479,0.000144,0.119,-6.687,0.136,203.778,0.355,0.0,193.36417,12,690
996,RO,47,Daylight,['David Kushner'],[816838],1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,94,0.83,0.508,212954,0.43,0.000441,0.093,-9.475,0.0335,130.09,0.324,2.322,187.57079,8,576
997,RO,48,Teancuri,['Ian'],[371562],5hHq6NZy0DBfOHC5CFuxUa,Slayer,2019-06-21,53,0.0129,0.739,140625,0.641,0.0,0.0907,-7.558,0.0532,128.009,0.238,0.0,134.88472,8,485
998,RO,49,"Tati, vreau","['Alex Velea', 'George Talent']","[161358, 16293]",7hoILhEoePHXh6qTw5H0Fe,"Tati, vreau",2022-11-25,52,0.197,0.815,128182,0.842,3.45e-06,0.269,-5.254,0.223,175.818,0.716,0.0,123.98295,8,632
999,RO,50,Stai,"['IDK', 'KARLA']","[92336, 1165]",0yssm9ttK7TvO7QymKJlVT,Nonchalant (Deluxe),2022-10-14,52,0.744,0.342,170286,0.398,0.0,0.561,-9.803,0.0627,73.355,0.497,0.29029,164.74557,6,549
